asset,market,year,month,block,hours_block,rated_mw,forward_hub,avg_generation_MW,predicted_price,predicted_revenue,P50,P75
Mantero,MISO,2029,2,Peak,320,71.4,79.89,26.79023313492063,31.04404826865257,266136.7329820581,264471.54860780656,237179.5636776052
Mantero,MISO,2029,2,OffPeak,352,71.4,65.84,24.380378787878787,24.605135385381406,211158.64732956875,210431.69537995805,189904.69993495155
Mantero,MISO,2029,3,Peak,352,71.4,42.17,23.398632677708765,28.802582082752206,237227.2454900039,235511.97194063393,211143.49126642107
Mantero,MISO,2029,3,OffPeak,392,71.4,34.67,25.841988249200387,23.833403442760172,241433.7924288541,239127.45831640446,212000.19305632787
Mantero,MISO,2029,4,Peak,336,71.4,41.37,14.665607413419915,33.253374066006096,163860.79221914455,163941.62102443472,147785.8843114741
Mantero,MISO,2029,4,OffPeak,384,71.4,31.12,13.335260114734298,24.882327122501174,127415.92490436917,126778.7926690999,113209.90223120345
Mantero,MISO,2029,5,Peak,368,71.4,42.5,21.474260461760462,39.31232737790401,310666.76194936753,311628.1845391699,279203.50008390506
Mantero,MISO,2029,5,OffPeak,376,71.4,31.01,22.408723489395758,24.850375917553457,209381.31615654205,209350.73371320532,188394.5203727853
Mantero,MISO,2029,6,Peak,336,71.4,54.39,19.648143939393936,46.354501234709076,306022.05059945496,303398.4827674541,272655.6666126738
Mantero,MISO,2029,6,OffPeak,384,71.4,37.63,23.190336956521737,24.84764767957526,221270.52375025372,222336.99797375218,198944.8288410416
Mantero,MISO,2029,7,Peak,352,71.4,69.72,14.046534090909091,54.0642212216651,267314.0541239765,269312.16600444564,241120.57025776972
Mantero,MISO,2029,7,OffPeak,392,71.4,50.99,20.908227441920165,31.387133024670455,257249.7318836085,257241.9751086516,231184.15935069558
Mantero,MISO,2029,8,Peak,368,71.4,86.06,15.834547924901187,55.823322177641984,325288.84188845824,324868.9939268028,293006.7484799988
Mantero,MISO,2029,8,OffPeak,376,71.4,58.32,20.628111883051094,31.385866149425205,243434.11558728025,242661.58163873598,217945.79430449853
Mantero,MISO,2029,9,Peak,320,71.4,61.47,17.808492063492064,45.91146812067307,261636.4850080881,261231.60346978396,235375.35439905562
Mantero,MISO,2029,9,OffPeak,400,71.4,41.97,14.877815972222223,29.845386199229093,177613.66539681252,176959.4279489291,159737.33442489224
Mantero,MISO,2029,10,Peak,368,71.4,42.43,21.35827510351967,38.236892880639324,300536.0604274507,300865.0218872655,270263.0806936812
Mantero,MISO,2029,10,OffPeak,376,71.4,34.77,18.973457964746185,25.53843332538776,182191.6990854539,182716.45500003302,163216.2378589418
Mantero,MISO,2029,11,Peak,352,71.4,40.04,20.788189484126985,34.30594830138865,251031.81091011994,250730.93601745856,225595.1548890664
Mantero,MISO,2029,11,OffPeak,368,71.4,35.34,20.355340277777778,23.906573414594327,179078.52871654555,178321.1108215742,161531.67597393322
Mantero,MISO,2029,12,Peak,336,71.4,44.6,23.389171626984133,39.1242871835704,307468.4483539011,304264.54057722347,274827.81104213936
Mantero,MISO,2029,12,OffPeak,408,71.4,41.59,21.81695800961894,29.84535433392073,265663.0156524216,263494.2588371814,238761.2401600302
Mantero,MISO,2030,1,Peak,368,71.4,77.81,17.857431457431456,44.23871799880302,290716.2737896012,289640.87558836956,258858.84249488145
Mantero,MISO,2030,1,OffPeak,376,71.4,62.01,17.770774976657332,32.52446561192967,217322.34481923754,218708.0316787633,194992.85111966415
Mantero,MISO,2030,2,Peak,320,71.4,81.01,26.79023313492063,31.04404826865257,266136.7329820581,266903.6051032709,239179.19099692185
Mantero,MISO,2030,2,OffPeak,352,71.4,65.52,24.380378787878787,24.605135385381406,211158.64732956875,210822.73093801038,189297.6237437856
Mantero,MISO,2030,3,Peak,336,71.4,42.07,23.398632677708765,28.802582082752206,226444.18887682192,225954.01307658304,204076.28307446511
Mantero,MISO,2030,3,OffPeak,408,71.4,32.74,25.841988249200387,23.833403442760172,251288.23293615427,252368.47130530435,226411.47489736066
Mantero,MISO,2030,4,Peak,352,71.4,38.74,14.665607413419915,33.253374066006096,171663.68708672287,171483.51952651457,154275.77299988235
Mantero,MISO,2030,4,OffPeak,368,71.4,29.38,13.335260114734298,24.882327122501174,122106.92803335378,121520.63259633855,109781.26750815334
Mantero,MISO,2030,5,Peak,368,71.4,46.17,21.474260461760462,39.31232737790401,310666.76194936753,309568.5291935995,277665.2254652146
Mantero,MISO,2030,5,OffPeak,376,71.4,30.84,22.408723489395758,24.850375917553457,209381.31615654205,208356.04292674453,189452.4705792443
Mantero,MISO,2030,6,Peak,320,71.4,58.45,19.648143939393936,46.354501234709076,291449.5719994809,290621.4369729683,261255.7314975326
Mantero,MISO,2030,6,OffPeak,400,71.4,35.21,23.190336956521737,24.84764767957526,230490.1289065143,230943.25017904793,207640.25417248617
Mantero,MISO,2030,7,Peak,368,71.4,68.72,14.046534090909091,54.0642212216651,279464.6929477936,277073.75953036244,250221.59411315914
Mantero,MISO,2030,7,OffPeak,376,71.4,48.46,20.908227441920165,31.387133024670455,246749.74282713467,248436.13713596383,222327.26601379854
Mantero,MISO,2030,8,Peak,352,71.4,87.21,15.834547924901187,55.823322177641984,311145.8487628731,315317.55921337917,283249.05015633523
Mantero,MISO,2030,8,OffPeak,392,71.4,57.24,20.628111883051094,31.385866149425205,253793.0141229092,255072.69578200957,229286.4162768726
Mantero,MISO,2030,9,Peak,336,71.4,65.01,17.808492063492064,45.91146812067307,274718.3092584925,277639.89370231656,249362.6760884287
Mantero,MISO,2030,9,OffPeak,384,71.4,39.84,14.877815972222223,29.845386199229093,170509.11878094,170291.4887592909,154400.70412336854
Mantero,MISO,2030,10,Peak,368,71.4,40.58,21.35827510351967,38.236892880639324,300536.0604274507,303431.8096260078,271204.00513746345
Mantero,MISO,2030,10,OffPeak,376,71.4,32.91,18.973457964746185,25.53843332538776,182191.6990854539,182257.90206116,164094.24876334958
Mantero,MISO,2030,11,Peak,336,71.4,36.06,20.788189484126985,34.30594830138865,239621.27405056905,238690.83901747354,216365.55313504502
Mantero,MISO,2030,11,OffPeak,384,71.4,33.84,20.355340277777778,23.906573414594327,186864.55170422143,186762.13507459185,168749.0025319153
Mantero,MISO,2030,12,Peak,352,71.4,43.55,23.389171626984133,39.1242871835704,322109.8030374202,319914.4055464441,287011.256888747
Mantero,MISO,2030,12,OffPeak,392,71.4,40.48,21.81695800961894,29.84535433392073,255244.8581758561,255067.7008521522,231130.5348467887
Valentino,ERCOT,2026,1,Peak,352,58.4,66.38,18.726136363636364,39.02822943840998,257258.47716622322,256735.9665397981,229426.42875597178
Valentino,ERCOT,2026,1,OffPeak,392,58.4,59.84,18.779560157396293,25.748269536082965,189548.14126707596,189128.2903838061,169556.5365963623
Valentino,ERCOT,2026,2,Peak,320,58.4,66.38,18.726279761904763,25.910489852901435,155266.2661610966,154739.0664852197,139218.09237212283
Valentino,ERCOT,2026,2,OffPeak,352,58.4,59.84,15.75845117845118,20.107409582221642,111535.29454374954,110875.73807998138,100750.18129981277
Valentino,ERCOT,2026,3,Peak,352,58.4,47.9,22.201552795031052,31.932912039285306,249554.00185382497,250152.447723984,224444.7277841275
Valentino,ERCOT,2026,3,OffPeak,392,58.4,37.77,21.110813431613426,22.13516491032785,183178.20398637152,184104.26543144818,163581.1673106277
Valentino,ERCOT,2026,4,Peak,352,58.4,47.59,22.72018398268398,39.12218949008974,312879.8967431331,312404.9211588764,278554.65838874487
Valentino,ERCOT,2026,4,OffPeak,368,58.4,36.67,17.465662439613528,27.118236596139273,174298.77161523333,174265.3113795631,158070.35427680402
Valentino,ERCOT,2026,5,Peak,336,58.4,49.0,23.902209595959594,64.94315505469918,521567.72772394837,519708.98557757714,472024.8108109076
Valentino,ERCOT,2026,5,OffPeak,408,58.4,37.22,24.954540149393086,42.16169432547584,429267.2830751024,425392.2432536019,381347.0205339636
Valentino,ERCOT,2026,6,Peak,352,58.4,52.13,29.91497159090909,83.2983585692516,877137.5466193191,870935.5903739787,776988.0422013211
Valentino,ERCOT,2026,6,OffPeak,368,58.4,39.89,27.803282608695653,39.89996189911455,408240.7693666757,407141.0664369038,368140.4438801383
Valentino,ERCOT,2026,7,Peak,368,58.4,79.1,30.731250000000003,87.45348395028282,989020.1953421435,975728.0478748018,885900.8943208565
Valentino,ERCOT,2026,7,OffPeak,376,58.4,50.15,27.334644140675138,45.37424623702261,466348.61663918325,468883.05668603914,418022.775309269
Valentino,ERCOT,2026,8,Peak,336,58.4,112.37,22.473645421607376,156.08825983390858,1178645.061210282,1190507.9129631554,1071601.2251503577
Valentino,ERCOT,2026,8,OffPeak,408,58.4,66.49,18.928215009408017,80.56344169329829,622168.2356776118,624999.0668639683,559065.4158725546
Valentino,ERCOT,2026,9,Peak,352,58.4,60.22,15.192380952380953,73.81467549944404,394740.07586250495,393692.58969890897,353057.9497804694
Valentino,ERCOT,2026,9,OffPeak,368,58.4,42.0,12.830340277777779,37.31644647444521,176192.03589065754,175802.22417725524,156896.21548727684
Valentino,ERCOT,2026,10,Peak,352,58.4,44.56,17.01699604743083,43.578702135077776,261035.66789864397,262383.3417411211,234313.0019739056
Valentino,ERCOT,2026,10,OffPeak,392,58.4,36.83,17.171693748421355,29.693741915715268,199877.6022291594,198736.23442064424,179290.4961655276
Valentino,ERCOT,2026,11,Peak,336,58.4,45.37,21.541899801587302,38.20648104021055,276541.50261005876,276833.01674733695,248988.68458988552
Valentino,ERCOT,2026,11,OffPeak,384,58.4,36.62,20.25987045373579,28.04520544825005,218185.81602430125,218545.07622132936,196327.21659136214
Valentino,ERCOT,2026,12,Peak,368,58.4,51.64,17.743194444444445,33.56100841106192,219136.45525999143,220110.97562137176,195788.87514604797
Valentino,ERCOT,2026,12,OffPeak,376,58.4,41.75,14.632272783327167,38.158106156466346,209935.7716343908,209449.2709876475,188381.29622465372
Valentino,ERCOT,2027,1,Peak,336,58.4,83.9,18.726136363636364,39.02822943840998,245564.910022304,247030.20628270545,222846.0333890396
Valentino,ERCOT,2027,1,OffPeak,408,58.4,71.66,18.779560157396293,25.748269536082965,197284.80009430356,196210.14543825164,177731.8759704322
Valentino,ERCOT,2027,2,Peak,320,58.4,79.46,18.726279761904763,25.910489852901435,155266.2661610966,153281.23337263503,140159.76151122755
Valentino,ERCOT,2027,2,OffPeak,352,58.4,67.44,15.75845117845118,20.107409582221642,111535.29454374954,112796.32110474288,99370.71498288692
Valentino,ERCOT,2027,3,Peak,368,58.4,46.26,22.201552795031052,31.932912039285306,260897.36557445338,259735.82272529864,233546.95136154327
Valentino,ERCOT,2027,3,OffPeak,376,58.4,35.8,21.110813431613426,22.13516491032785,175701.54259917268,176134.74699895963,157945.4903204218
Valentino,ERCOT,2027,4,Peak,352,58.4,44.53,22.72018398268398,39.12218949008974,312879.8967431331,312546.83074171894,280740.54008251603
Valentino,ERCOT,2027,4,OffPeak,368,58.4,32.47,17.465662439613528,27.118236596139273,174298.77161523333,175496.52810327595,157685.75719479262
Valentino,ERCOT,2027,5,Peak,336,58.4,45.63,23.902209595959594,64.94315505469918,521567.72772394837,519317.1417159752,469369.3558233209
Valentino,ERCOT,2027,5,OffPeak,408,58.4,38.31,24.954540149393086,42.16169432547584,429267.2830751024,430588.3406556471,386000.4411014646
Valentino,ERCOT,2027,6,Peak,352,58.4,51.39,29.91497159090909,83.2983585692516,877137.5466193191,876755.1424700556,781617.0005648425
Valentino,ERCOT,2027,6,OffPeak,368,58.4,44.21,27.803282608695653,39.89996189911455,408240.7693666757,411025.283417206,368650.0998278033
Valentino,ERCOT,2027,7,Peak,352,58.4,77.52,30.731250000000003,87.45348395028282,946019.3172837894,947022.1001086987,849136.689462563
Valentino,ERCOT,2027,7,OffPeak,392,58.4,58.43,27.334644140675138,45.37424623702261,486193.2386238293,488503.4081970471,437799.42309261963
Valentino,ERCOT,2027,8,Peak,352,58.4,104.08,22.473645421607376,156.08825983390858,1234771.0165060097,1243764.261818619,1110456.7070832546
Valentino,ERCOT,2027,8,OffPeak,392,58.4,60.8,18.928215009408017,80.56344169329829,597769.4813373132,598166.5703024914,537956.2760543631
Valentino,ERCOT,2027,9,Peak,352,58.4,56.94,15.192380952380953,73.81467549944404,394740.07586250495,396124.19796813803,355880.38960639614
Valentino,ERCOT,2027,9,OffPeak,368,58.4,45.66,12.830340277777779,37.31644647444521,176192.03589065754,176566.05339146132,157393.8945783069
Valentino,ERCOT,2027,10,Peak,336,58.4,44.31,17.01699604743083,43.578702135077776,249170.41026688743,249943.8371086205,224171.98524783624
Valentino,ERCOT,2027,10,OffPeak,408,58.4,35.09,17.171693748421355,29.693741915715268,208035.8717079006,206867.25113413384,185160.88822927786
Valentino,ERCOT,2027,11,Peak,352,58.4,43.53,21.541899801587302,38.20648104021055,289710.14559149015,286988.4475222869,258581.45835071072
Valentino,ERCOT,2027,11,OffPeak,368,58.4,32.74,20.25987045373579,28.04520544825005,209094.74035662203,207214.4576015051,186201.52782909665
Valentino,ERCOT,2027,12,Peak,368,58.4,50.65,17.743194444444445,33.56100841106192,219136.45525999143,221376.13450146373,196997.03407927247
Valentino,ERCOT,2027,12,OffPeak,376,58.4,37.75,14.632272783327167,38.158106156466346,209935.7716343908,209079.21606830647,188719.5421700442
Valentino,ERCOT,2028,1,Peak,336,58.4,83.84,18.726136363636364,39.02822943840998,245564.910022304,246135.7850433929,222134.7185391092
Valentino,ERCOT,2028,1,OffPeak,408,58.4,70.75,18.779560157396293,25.748269536082965,197284.80009430356,194315.16669089062,175430.6451736007
Valentino,ERCOT,2028,2,Peak,336,58.4,81.57,18.726279761904763,25.910489852901435,163029.57946915142,163893.41379165137,145853.47917935142
Valentino,ERCOT,2028,2,OffPeak,360,58.4,68.58,15.75845117845118,20.107409582221642,114070.18760156204,113729.35646073497,102033.13953033208
Valentino,ERCOT,2028,3,Peak,368,58.4,49.16,22.201552795031052,31.932912039285306,260897.36557445338,262640.55106264737,239107.8109697163
Valentino,ERCOT,2028,3,OffPeak,376,58.4,40.51,21.110813431613426,22.13516491032785,175701.54259917268,174962.1560770312,156883.39054471964
Valentino,ERCOT,2028,4,Peak,320,58.4,47.9,22.72018398268398,39.12218949008974,284436.2697664846,286484.43396043294,257188.97858102666
Valentino,ERCOT,2028,4,OffPeak,400,58.4,32.74,17.465662439613528,27.118236596139273,189455.18653829707,189651.5663835203,171797.2094344035
Valentino,ERCOT,2028,5,Peak,368,58.4,46.66,23.902209595959594,64.94315505469918,571240.8446500386,572492.166410164,520101.38225489616
Valentino,ERCOT,2028,5,OffPeak,376,58.4,33.94,24.954540149393086,42.16169432547584,395599.2608731336,396498.69190162537,354313.4319190821
Valentino,ERCOT,2028,6,Peak,352,58.4,53.5,29.91497159090909,83.2983585692516,877137.5466193191,873770.7948101617,790154.9931997017
Valentino,ERCOT,2028,6,OffPeak,368,58.4,39.59,27.803282608695653,39.89996189911455,408240.7693666757,405526.42762740236,366982.0044954717
Valentino,ERCOT,2028,7,Peak,336,58.4,73.6,30.731250000000003,87.45348395028282,903018.4392254354,907197.7930746404,818514.352726904
Valentino,ERCOT,2028,7,OffPeak,408,58.4,50.28,27.334644140675138,45.37424623702261,506037.86060847546,506914.67643299524,454396.34919999744
Valentino,ERCOT,2028,8,Peak,368,58.4,97.57,22.473645421607376,156.08825983390858,1290896.9718017373,1297609.3045480037,1162307.4783743056
Valentino,ERCOT,2028,8,OffPeak,376,58.4,56.06,18.928215009408017,80.56344169329829,573370.7269970147,571071.4365017798,518555.34909497004
Valentino,ERCOT,2028,9,Peak,336,58.4,59.14,15.192380952380953,73.81467549944404,376797.345141482,375415.4794862063,341176.67819082807
Valentino,ERCOT,2028,9,OffPeak,384,58.4,42.5,12.830340277777779,37.31644647444521,183852.55919025137,182657.74954129235,164927.56221451098
Valentino,ERCOT,2028,10,Peak,352,58.4,46.49,17.01699604743083,43.578702135077776,261035.66789864397,260567.9958516518,236729.08083365692
Valentino,ERCOT,2028,10,OffPeak,392,58.4,38.32,17.171693748421355,29.693741915715268,199877.6022291594,200963.62453507283,179787.75480958878
Valentino,ERCOT,2028,11,Peak,352,58.4,44.12,21.541899801587302,38.20648104021055,289710.14559149015,292190.66127614275,260955.84395188204
Valentino,ERCOT,2028,11,OffPeak,368,58.4,38.15,20.25987045373579,28.04520544825005,209094.74035662203,207533.65188860561,189779.80713965924
Valentino,ERCOT,2028,12,Peak,336,58.4,49.49,17.743194444444445,33.56100841106192,200081.11132434,202620.5984453342,180479.9256721397
Valentino,ERCOT,2028,12,OffPeak,408,58.4,42.35,14.632272783327167,38.158106156466346,227802.64581604107,225047.09845337455,201671.56680431444
Valentino,ERCOT,2029,1,Peak,368,58.4,87.82,18.726136363636364,39.02822943840998,268952.04431014246,268423.02592197387,241201.02105343965
Valentino,ERCOT,2029,1,OffPeak,376,58.4,64.29,18.779560157396293,25.748269536082965,181811.48243984836,182686.3475156294,164036.563270872
Valentino,ERCOT,2029,2,Peak,320,58.4,79.89,18.726279761904763,25.910489852901435,155266.2661610966,154561.87396495446,138476.2407606249
Valentino,ERCOT,2029,2,OffPeak,352,58.4,65.84,15.75845117845118,20.107409582221642,111535.29454374954,110581.06367370013,100068.6459182733
Valentino,ERCOT,2029,3,Peak,352,58.4,42.17,22.201552795031052,31.932912039285306,249554.00185382497,249882.2842525834,224187.18139645614
Valentino,ERCOT,2029,3,OffPeak,392,58.4,34.67,21.110813431613426,22.13516491032785,183178.20398637152,183011.9347003753,164278.863974097
Valentino,ERCOT,2029,4,Peak,336,58.4,41.37,22.72018398268398,39.12218949008974,298658.08325480885,296801.3507054548,265653.19002292026
Valentino,ERCOT,2029,4,OffPeak,384,58.4,31.12,17.465662439613528,27.118236596139273,181876.9790767652,182099.45570898626,162934.1634289131
Valentino,ERCOT,2029,5,Peak,368,58.4,42.5,23.902209595959594,64.94315505469918,571240.8446500386,570649.9227243464,515282.2631105432
Valentino,ERCOT,2029,5,OffPeak,376,58.4,31.01,24.954540149393086,42.16169432547584,395599.2608731336,399603.96694521,355837.8582226819
Valentino,ERCOT,2029,6,Peak,336,58.4,54.39,29.91497159090909,83.2983585692516,837267.6581366229,846198.0515225148,754800.7730485543
Valentino,ERCOT,2029,6,OffPeak,384,58.4,37.63,27.803282608695653,39.89996189911455,425990.368034792,425110.58355106704,383569.1802185093
Valentino,ERCOT,2029,7,Peak,352,58.4,69.72,30.731250000000003,87.45348395028282,946019.3172837894,948522.9778220993,843686.2896691166
Valentino,ERCOT,2029,7,OffPeak,392,58.4,50.99,27.334644140675138,45.37424623702261,486193.2386238293,484709.2940523897,436585.1284247809
Valentino,ERCOT,2029,8,Peak,368,58.4,86.06,22.473645421607376,156.08825983390858,1290896.9718017373,1298157.244402799,1154446.5511222023
Valentino,ERCOT,2029,8,OffPeak,376,58.4,58.32,18.928215009408017,80.56344169329829,573370.7269970147,575275.6128351062,516065.78450584994
Valentino,ERCOT,2029,9,Peak,320,58.4,61.47,15.192380952380953,73.81467549944404,358854.614420459,358995.5805701156,323962.4779732524
Valentino,ERCOT,2029,9,OffPeak,400,58.4,41.97,12.830340277777779,37.31644647444521,191513.08248984517,194709.4269578171,171190.66956583154
Valentino,ERCOT,2029,10,Peak,368,58.4,42.43,17.01699604743083,43.578702135077776,272900.9255304005,271028.6337768557,241992.8165237665
Valentino,ERCOT,2029,10,OffPeak,376,58.4,34.77,17.171693748421355,29.693741915715268,191719.3327504182,189608.43031795963,171496.15079160966
Valentino,ERCOT,2029,11,Peak,352,58.4,40.04,21.541899801587302,38.20648104021055,289710.14559149015,287852.409924558,258070.7170028644
Valentino,ERCOT,2029,11,OffPeak,368,58.4,35.34,20.25987045373579,28.04520544825005,209094.74035662203,208180.39959171056,186504.08591738233
Valentino,ERCOT,2029,12,Peak,336,58.4,44.6,17.743194444444445,33.56100841106192,200081.11132434,202016.58728198597,177886.39626975553
Valentino,ERCOT,2029,12,OffPeak,408,58.4,41.59,14.632272783327167,38.158106156466346,227802.64581604107,225682.80293315544,202130.72672974836
Valentino,ERCOT,2030,1,Peak,368,58.4,77.81,18.726136363636364,39.02822943840998,268952.04431014246,266904.84417818545,239562.01781109808
Valentino,ERCOT,2030,1,OffPeak,376,58.4,62.01,18.779560157396293,25.748269536082965,181811.48243984836,180790.68749834935,163434.85277096104
Valentino,ERCOT,2030,2,Peak,320,58.4,81.01,18.726279761904763,25.910489852901435,155266.2661610966,156627.07202213985,139371.4424496994
Valentino,ERCOT,2030,2,OffPeak,352,58.4,65.52,15.75845117845118,20.107409582221642,111535.29454374954,111221.10327106723,99716.0007510567
Valentino,ERCOT,2030,3,Peak,336,58.4,42.07,22.201552795031052,31.932912039285306,238210.63813319657,236893.93033311376,212386.20708159133
Valentino,ERCOT,2030,3,OffPeak,408,58.4,32.74,21.110813431613426,22.13516491032785,190654.86537357036,190500.51507401216,172379.34464046938
Valentino,ERCOT,2030,4,Peak,352,58.4,38.74,22.72018398268398,39.12218949008974,312879.8967431331,311342.8418788004,278570.84270349995
Valentino,ERCOT,2030,4,OffPeak,368,58.4,29.38,17.465662439613528,27.118236596139273,174298.77161523333,173839.24062809112,156087.62638916203
Valentino,ERCOT,2030,5,Peak,368,58.4,46.17,23.902209595959594,64.94315505469918,571240.8446500386,574930.8599621137,518197.5609516501
Valentino,ERCOT,2030,5,OffPeak,376,58.4,30.84,24.954540149393086,42.16169432547584,395599.2608731336,396023.1859381064,356520.6321443168
Valentino,ERCOT,2030,6,Peak,320,58.4,58.45,29.91497159090909,83.2983585692516,797397.7696539265,800794.9634118199,717003.7098405581
Valentino,ERCOT,2030,6,OffPeak,400,58.4,35.21,27.803282608695653,39.89996189911455,443739.96670290834,441354.2368022337,396029.0204701606
Valentino,ERCOT,2030,7,Peak,368,58.4,68.72,30.731250000000003,87.45348395028282,989020.1953421435,992124.196018571,891504.4605425152
Valentino,ERCOT,2030,7,OffPeak,376,58.4,48.46,27.334644140675138,45.37424623702261,466348.61663918325,463782.93129172636,413104.1686959413
Valentino,ERCOT,2030,8,Peak,352,58.4,87.21,22.473645421607376,156.08825983390858,1234771.0165060097,1248115.1180865713,1110520.365380407
Valentino,ERCOT,2030,8,OffPeak,392,58.4,57.24,18.928215009408017,80.56344169329829,597769.4813373132,597494.1325668991,532973.5541008968
Valentino,ERCOT,2030,9,Peak,336,58.4,65.01,15.192380952380953,73.81467549944404,376797.345141482,375700.51864838303,338925.2575457387
Valentino,ERCOT,2030,9,OffPeak,384,58.4,39.84,12.830340277777779,37.31644647444521,183852.55919025137,184624.3744485961,166226.1131499988
Valentino,ERCOT,2030,10,Peak,368,58.4,40.58,17.01699604743083,43.578702135077776,272900.9255304005,277326.76738766214,247255.3170197755
Valentino,ERCOT,2030,10,OffPeak,376,58.4,32.91,17.171693748421355,29.693741915715268,191719.3327504182,189080.2247003396,171825.21325647403
Valentino,ERCOT,2030,11,Peak,336,58.4,36.06,21.541899801587302,38.20648104021055,276541.50261005876,277860.6809254007,247222.48139879986
Valentino,ERCOT,2030,11,OffPeak,384,58.4,33.84,20.25987045373579,28.04520544825005,218185.81602430125,218043.26829780734,196809.39830824046
Valentino,ERCOT,2030,12,Peak,352,58.4,43.55,17.743194444444445,33.56100841106192,209608.78329216572,210768.42781683872,188976.4022088921
Valentino,ERCOT,2030,12,OffPeak,392,58.4,40.48,14.632272783327167,38.158106156466346,218869.20872521593,218043.59336027812,195079.8779908616
