asset,market,year,month,block,hours_block,rated_mw,forward_hub,avg_generation_MW,predicted_price,predicted_revenue,P50,P75
Howling Gale,CAISO,2028,1,OffPeak,408,100.0,70.75,10.156842030629608,82.95770665964035,343776.03528023296,341568.982423256,303048.2238749524
Howling Gale,CAISO,2028,2,Peak,336,100.0,81.57,48.795920138888896,46.82576695661808,767728.5453120724,767275.6186761489,688272.6872704352
Howling Gale,CAISO,2028,2,OffPeak,360,100.0,68.58,10.437446821821823,50.14634952074715,188423.9483152639,186738.68808819854,170030.652205634
Howling Gale,CAISO,2028,3,Peak,368,100.0,49.16,54.644527540360876,37.774367945105475,759611.796134543,770383.6962420768,693719.0917986218
Howling Gale,CAISO,2028,3,OffPeak,376,100.0,40.51,11.008962571822835,46.82573743981081,193829.04936820304,194279.09020934906,176161.5280486061
Howling Gale,CAISO,2028,4,Peak,320,100.0,47.9,63.917112179487184,33.2533043093586,680145.6582015674,673957.5041588843,606503.525905548
Howling Gale,CAISO,2028,4,OffPeak,400,100.0,32.74,14.49873355263158,46.82569171280536,271565.2910246534,274347.2428133694,245947.28224966055
Howling Gale,CAISO,2028,5,Peak,368,100.0,46.66,70.05059615384614,25.91069755752573,667942.0103253392,672037.0596120441,602146.9540789763
Howling Gale,CAISO,2028,5,OffPeak,376,100.0,33.94,18.54545519001702,33.25309187982781,231876.84074546138,233233.0138184657,209657.75549883983
Howling Gale,CAISO,2028,6,Peak,352,100.0,53.5,72.90178525641026,39.12213185146207,1003929.7857629062,1006757.5425817999,904458.3236997707
Howling Gale,CAISO,2028,6,OffPeak,368,100.0,39.59,16.39139254385965,40.16325803075483,242266.07598585275,241313.5189935831,217590.03736995027
Howling Gale,CAISO,2028,7,Peak,336,100.0,73.6,71.14072115384614,70.88334367959565,1694344.574886552,1691715.6093718968,1501987.6515991886
Howling Gale,CAISO,2028,7,OffPeak,408,100.0,50.28,19.817505672149746,54.5570128998039,441123.0363397435,440244.1469026461,395744.6733763765
Howling Gale,CAISO,2028,8,Peak,368,100.0,97.57,65.95586419753086,80.56344622862042,1955416.4724963084,1966809.9631201145,1759642.8652168494
Howling Gale,CAISO,2028,8,OffPeak,376,100.0,56.06,12.899145299145298,60.80957327429209,294931.21198778774,294642.12499900535,268968.5095090801
Howling Gale,CAISO,2028,9,Peak,336,100.0,59.14,58.828711805555564,69.31758552844599,1370162.3920689258,1372437.653483107,1230462.7856641507
Howling Gale,CAISO,2028,9,OffPeak,384,100.0,42.5,15.588789682539682,57.101914843140996,341817.50052864605,340430.053576238,309317.1888378789
Howling Gale,CAISO,2028,10,Peak,352,100.0,46.49,50.89342355175688,51.69741752125687,926132.6153873526,939333.529127425,843900.9781958639
Howling Gale,CAISO,2028,10,OffPeak,392,100.0,38.32,11.846258077965397,51.488721186322145,239099.88227681007,237648.5273178579,213234.88506545406
Howling Gale,CAISO,2028,11,Peak,352,100.0,44.12,40.63666666666666,54.557014437505224,780389.3539289479,787151.3995202798,706024.7098017884
Howling Gale,CAISO,2028,11,OffPeak,368,100.0,38.15,9.99595015576324,58.0879811268141,213677.19954925822,214325.08720272162,192251.22070851555
Howling Gale,CAISO,2028,12,Peak,336,100.0,49.49,31.465448717948718,114.18489536198796,1207207.3337106626,1210254.7772427918,1080616.1812911164
Howling Gale,CAISO,2028,12,OffPeak,408,100.0,42.35,7.342912176214785,112.43687523142913,336850.5528785006,338235.1366640233,303546.5097775959
Howling Gale,CAISO,2029,1,Peak,368,100.0,87.82,37.271115384615385,87.34134266700735,1197953.8078232484,1204983.9915534812,1089420.5677996876
Howling Gale,CAISO,2029,1,OffPeak,376,100.0,64.29,10.156842030629608,82.95770665964035,316813.2089837441,314873.78331461933,282786.26823792246
Howling Gale,CAISO,2029,2,Peak,320,100.0,79.89,48.795920138888896,46.82576695661808,731170.0431543547,732171.0918451734,662606.6644807148
Howling Gale,CAISO,2029,2,OffPeak,352,100.0,65.84,10.437446821821823,50.14634952074715,184236.7494638136,185964.41289942464,167843.4571374501
Howling Gale,CAISO,2029,3,Peak,352,100.0,42.17,54.644527540360876,37.774367945105475,726585.1963026064,723764.8647026088,656263.2806908569
Howling Gale,CAISO,2029,3,OffPeak,392,100.0,34.67,11.008962571822835,46.82573743981081,202077.0940221691,200051.15618972576,180264.79717299587
Howling Gale,CAISO,2029,4,Peak,336,100.0,41.37,63.917112179487184,33.2533043093586,714152.9411116458,717358.5434205566,643233.2240653639
Howling Gale,CAISO,2029,4,OffPeak,384,100.0,31.12,14.49873355263158,46.82569171280536,260702.6793836673,262858.167685342,235555.8618626182
Howling Gale,CAISO,2029,5,Peak,368,100.0,42.5,70.05059615384614,25.91069755752573,667942.0103253392,668711.8724285052,599181.7104750912
Howling Gale,CAISO,2029,5,OffPeak,376,100.0,31.01,18.54545519001702,33.25309187982781,231876.84074546138,233931.58115609473,212579.2899732248
Howling Gale,CAISO,2029,6,Peak,336,100.0,54.39,72.90178525641026,39.12213185146207,958296.6136827741,955007.0555074573,853372.160854826
Howling Gale,CAISO,2029,6,OffPeak,384,100.0,37.63,16.39139254385965,40.16325803075483,252799.38363741155,250559.09675687295,227532.05247199914
Howling Gale,CAISO,2029,7,Peak,352,100.0,69.72,71.14072115384614,70.88334367959565,1775027.6498811496,1769901.691702132,1612101.8286493225
Howling Gale,CAISO,2029,7,OffPeak,392,100.0,50.99,19.817505672149746,54.5570128998039,423824.09373818495,422866.7457198469,385491.03177164827
Howling Gale,CAISO,2029,8,Peak,368,100.0,86.06,65.95586419753086,80.56344622862042,1955416.4724963084,1964608.8413597469,1772867.3125950117
Howling Gale,CAISO,2029,8,OffPeak,376,100.0,58.32,12.899145299145298,60.80957327429209,294931.21198778774,294390.4516486218,265096.8845750031
Howling Gale,CAISO,2029,9,Peak,320,100.0,61.47,58.828711805555564,69.31758552844599,1304916.5638751674,1306931.765240802,1177995.6305004132
Howling Gale,CAISO,2029,9,OffPeak,400,100.0,41.97,15.588789682539682,57.101914843140996,356059.8963840063,356746.5056373198,320585.0133313878
Howling Gale,CAISO,2029,10,Peak,368,100.0,42.43,50.89342355175688,51.69741752125687,968229.5524504142,974365.4657817608,880432.3572246938
Howling Gale,CAISO,2029,10,OffPeak,376,100.0,34.77,11.846258077965397,51.488721186322145,229340.70340836886,229944.66227337057,206810.2178180897
Howling Gale,CAISO,2029,11,Peak,352,100.0,40.04,40.63666666666666,54.557014437505224,780389.3539289479,782346.6157350265,703122.636391916
Howling Gale,CAISO,2029,11,OffPeak,368,100.0,35.34,9.99595015576324,58.0879811268141,213677.19954925822,214008.6435659002,191736.32980568853
Howling Gale,CAISO,2029,12,Peak,336,100.0,44.6,31.465448717948718,114.18489536198796,1207207.3337106626,1203628.0996420807,1081359.3880105906
Howling Gale,CAISO,2029,12,OffPeak,408,100.0,41.59,7.342912176214785,112.43687523142913,336850.5528785006,335853.41192451003,301568.9419876565
Howling Gale,CAISO,2030,1,Peak,368,100.0,77.81,37.271115384615385,87.34134266700735,1197953.8078232484,1187032.6943156405,1054455.7389316822
Howling Gale,CAISO,2030,1,OffPeak,376,100.0,62.01,10.156842030629608,82.95770665964035,316813.2089837441,318173.69126590836,284925.83652493625
Howling Gale,CAISO,2030,2,Peak,320,100.0,81.01,48.795920138888896,46.82576695661808,731170.0431543547,731153.3342978484,661328.5912505188
Howling Gale,CAISO,2030,2,OffPeak,352,100.0,65.52,10.437446821821823,50.14634952074715,184236.7494638136,183103.21785097133,165705.4772430949
Howling Gale,CAISO,2030,3,Peak,336,100.0,42.07,54.644527540360876,37.774367945105475,693558.5964706697,693447.790283534,627902.3315787216
Howling Gale,CAISO,2030,3,OffPeak,408,100.0,32.74,11.008962571822835,46.82573743981081,210325.1386761352,210141.4592665239,191148.59542406403
Howling Gale,CAISO,2030,4,Peak,352,100.0,38.74,63.917112179487184,33.2533043093586,748160.2240217242,749404.8425301965,671385.4144682577
Howling Gale,CAISO,2030,4,OffPeak,368,100.0,29.38,14.49873355263158,46.82569171280536,249840.06774268116,248108.34878351874,224657.7467449071
Howling Gale,CAISO,2030,5,Peak,368,100.0,46.17,70.05059615384614,25.91069755752573,667942.0103253392,669305.0793643701,603209.9450761457
Howling Gale,CAISO,2030,5,OffPeak,376,100.0,30.84,18.54545519001702,33.25309187982781,231876.84074546138,232890.11708536092,208216.5513038045
Howling Gale,CAISO,2030,6,Peak,320,100.0,58.45,72.90178525641026,39.12213185146207,912663.441602642,919830.3001582166,820589.3602250414
Howling Gale,CAISO,2030,6,OffPeak,400,100.0,35.21,16.39139254385965,40.16325803075483,263332.69128897035,263894.0176351841,236467.899429825
Howling Gale,CAISO,2030,7,Peak,368,100.0,68.72,71.14072115384614,70.88334367959565,1855710.7248757475,1875372.5842284465,1677579.1881689457
Howling Gale,CAISO,2030,7,OffPeak,376,100.0,48.46,19.817505672149746,54.5570128998039,406525.15113662643,403822.94609925733,361560.1751257071
Howling Gale,CAISO,2030,8,Peak,352,100.0,87.21,65.95586419753086,80.56344622862042,1870398.3649964689,1902073.4063922667,1667374.8320457092
Howling Gale,CAISO,2030,8,OffPeak,392,100.0,57.24,12.899145299145298,60.80957327429209,307481.4763276936,311654.08973609575,282589.3515830734
Howling Gale,CAISO,2030,9,Peak,336,100.0,65.01,58.828711805555564,69.31758552844599,1370162.3920689258,1361547.2504112688,1221384.0014966181
Howling Gale,CAISO,2030,9,OffPeak,384,100.0,39.84,15.588789682539682,57.101914843140996,341817.50052864605,339099.2237087896,305147.608894018
Howling Gale,CAISO,2030,10,Peak,368,100.0,40.58,50.89342355175688,51.69741752125687,968229.5524504142,980212.8492658546,882072.5313135504
Howling Gale,CAISO,2030,10,OffPeak,376,100.0,32.91,11.846258077965397,51.488721186322145,229340.70340836886,228149.0217862426,203703.22694264917
Howling Gale,CAISO,2030,11,Peak,336,100.0,36.06,40.63666666666666,54.557014437505224,744917.1105685412,751645.5839102056,673054.4174937429
Howling Gale,CAISO,2030,11,OffPeak,384,100.0,33.84,9.99595015576324,58.0879811268141,222967.51257313899,222402.6241291978,200500.68031968732
Howling Gale,CAISO,2030,12,Peak,352,100.0,43.55,31.465448717948718,114.18489536198796,1264693.3972206942,1274492.024683631,1150543.5392497503
Howling Gale,CAISO,2030,12,OffPeak,392,100.0,40.48,7.342912176214785,112.43687523142913,323640.7272754222,326641.2792833105,290928.13648411556
Mantero,MISO,2026,1,Peak,352,71.4,66.38,17.857431457431456,44.23871799880302,278076.435798749,278190.3486828131,252445.58146031795
Mantero,MISO,2026,1,OffPeak,392,71.4,59.84,17.770774976657332,32.52446561192967,226570.10417324764,227831.14198771297,204202.85885623714
Mantero,MISO,2026,2,Peak,320,71.4,66.38,26.79023313492063,31.04404826865257,266136.7329820581,267254.13970816124,241389.29293915216
Mantero,MISO,2026,2,OffPeak,352,71.4,59.84,24.380378787878787,24.605135385381406,211158.64732956875,212025.1700296832,189635.35188587644
Mantero,MISO,2026,3,Peak,352,71.4,47.9,23.398632677708765,28.802582082752206,237227.2454900039,239650.30740441685,216443.4960566648
Mantero,MISO,2026,3,OffPeak,392,71.4,37.77,25.841988249200387,23.833403442760172,241433.7924288541,241127.06891399156,215861.77841705302
Mantero,MISO,2026,4,Peak,352,71.4,47.59,14.665607413419915,33.253374066006096,171663.68708672287,170274.67109314416,152732.26539603778
Mantero,MISO,2026,4,OffPeak,368,71.4,36.67,13.335260114734298,24.882327122501174,122106.92803335378,122485.6893761597,110363.79715043958
Mantero,MISO,2026,5,Peak,336,71.4,49.0,21.474260461760462,39.31232737790401,283652.2609102921,283027.7823029361,252390.2563627985
Mantero,MISO,2026,5,OffPeak,408,71.4,37.22,22.408723489395758,24.850375917553457,227201.00263794986,224934.87420743966,202864.017201088
Mantero,MISO,2026,6,Peak,352,71.4,52.13,19.648143939393936,46.354501234709076,320594.529199429,323943.9703985061,289153.5366079279
Mantero,MISO,2026,6,OffPeak,368,71.4,39.89,23.190336956521737,24.84764767957526,212050.91859399315,212442.43469966145,190829.88174997002
Mantero,MISO,2026,7,Peak,368,71.4,79.1,14.046534090909091,54.0642212216651,279464.6929477936,279476.87001889246,250476.1324804814
Mantero,MISO,2026,7,OffPeak,376,71.4,50.15,20.908227441920165,31.387133024670455,246749.74282713467,246431.7307519095,221475.40716490263
Mantero,MISO,2026,8,Peak,336,71.4,112.37,15.834547924901187,55.823322177641984,297002.85563728795,297851.5509540067,268881.6914899787
Mantero,MISO,2026,8,OffPeak,408,71.4,66.49,20.628111883051094,31.385866149425205,264151.91265853815,263447.5032205023,239259.5885985116
Mantero,MISO,2026,9,Peak,352,71.4,60.22,17.808492063492064,45.91146812067307,287800.1335088969,284940.4065070895,257263.363042608
Mantero,MISO,2026,9,OffPeak,368,71.4,42.0,14.877815972222223,29.845386199229093,163404.57216506754,163817.17578278645,147268.09073351597
Mantero,MISO,2026,10,Peak,352,71.4,44.56,21.35827510351967,38.236892880639324,287469.2751914746,287015.10451319057,257019.6905187029
Mantero,MISO,2026,10,OffPeak,392,71.4,36.83,18.973457964746185,25.53843332538776,189944.5373444094,188641.67811217235,169652.77275374165
Mantero,MISO,2026,11,Peak,336,71.4,45.37,20.788189484126985,34.30594830138865,239621.27405056905,239657.4802718567,214869.87123543938
Mantero,MISO,2026,11,OffPeak,384,71.4,36.62,20.355340277777778,23.906573414594327,186864.55170422143,187144.87223211786,167584.45119091452
Mantero,MISO,2026,12,Peak,368,71.4,51.64,23.389171626984133,39.1242871835704,336751.1577209393,333417.4168498046,298986.5515007107
Mantero,MISO,2026,12,OffPeak,376,71.4,41.75,21.81695800961894,29.84535433392073,244826.70069929055,246311.49721390862,223786.26659895226
Mantero,MISO,2027,1,Peak,336,71.4,83.9,17.857431457431456,44.23871799880302,265436.5978078968,264150.501097079,237158.4653230593
Mantero,MISO,2027,1,OffPeak,408,71.4,71.66,17.770774976657332,32.52446561192967,235817.86352725775,235910.6597319014,211701.22200448258
Mantero,MISO,2027,2,Peak,320,71.4,79.46,26.79023313492063,31.04404826865257,266136.7329820581,267795.14540046564,242642.0629661471
Mantero,MISO,2027,2,OffPeak,352,71.4,67.44,24.380378787878787,24.605135385381406,211158.64732956875,212590.28998286388,188651.91413994468
Mantero,MISO,2027,3,Peak,368,71.4,46.26,23.398632677708765,28.802582082752206,248010.3021031859,247230.63093255772,221619.01122994733
Mantero,MISO,2027,3,OffPeak,376,71.4,35.8,25.841988249200387,23.833403442760172,231579.35192155393,233166.15856305626,207019.753690182
Mantero,MISO,2027,4,Peak,352,71.4,44.53,14.665607413419915,33.253374066006096,171663.68708672287,172505.72032331122,154580.4870073368
Mantero,MISO,2027,4,OffPeak,368,71.4,32.47,13.335260114734298,24.882327122501174,122106.92803335378,121552.36475085845,108262.3170306962
Mantero,MISO,2027,5,Peak,336,71.4,45.63,21.474260461760462,39.31232737790401,283652.2609102921,283341.23250102473,255916.0961865028
Mantero,MISO,2027,5,OffPeak,408,71.4,38.31,22.408723489395758,24.850375917553457,227201.00263794986,229423.72728497672,203841.75706698932
Mantero,MISO,2027,6,Peak,352,71.4,51.39,19.648143939393936,46.354501234709076,320594.529199429,320690.00783773354,289743.64151225064
Mantero,MISO,2027,6,OffPeak,368,71.4,44.21,23.190336956521737,24.84764767957526,212050.91859399315,214290.11070090695,192797.9816129044
Mantero,MISO,2027,7,Peak,352,71.4,77.52,14.046534090909091,54.0642212216651,267314.0541239765,265817.1004099068,240976.67878388034
Mantero,MISO,2027,7,OffPeak,392,71.4,58.43,20.908227441920165,31.387133024670455,257249.7318836085,254370.45763361547,229282.90139529118
Mantero,MISO,2027,8,Peak,352,71.4,104.08,15.834547924901187,55.823322177641984,311145.8487628731,310321.18801626976,278156.3530467246
Mantero,MISO,2027,8,OffPeak,392,71.4,60.8,20.628111883051094,31.385866149425205,253793.0141229092,255826.1638115634,227759.1645065892
Mantero,MISO,2027,9,Peak,352,71.4,56.94,17.808492063492064,45.91146812067307,287800.1335088969,286493.8792111846,259300.1153203896
Mantero,MISO,2027,9,OffPeak,368,71.4,45.66,14.877815972222223,29.845386199229093,163404.57216506754,162240.26293432282,146454.02675462858
Mantero,MISO,2027,10,Peak,336,71.4,44.31,21.35827510351967,38.236892880639324,274402.4899554985,275890.0889356525,246176.38884213762
Mantero,MISO,2027,10,OffPeak,408,71.4,35.09,18.973457964746185,25.53843332538776,197697.37560336487,197173.7902172418,179849.6695923217
Mantero,MISO,2027,11,Peak,352,71.4,43.53,20.788189484126985,34.30594830138865,251031.81091011994,251459.50165966793,225256.12820221344
Mantero,MISO,2027,11,OffPeak,368,71.4,32.74,20.355340277777778,23.906573414594327,179078.52871654555,180101.62515148753,162687.31139748346
Mantero,MISO,2027,12,Peak,368,71.4,50.65,23.389171626984133,39.1242871835704,336751.1577209393,338703.19039383787,302960.58395811997
Mantero,MISO,2027,12,OffPeak,376,71.4,37.75,21.81695800961894,29.84535433392073,244826.70069929055,244923.45663584865,219580.95594559895
Mantero,MISO,2028,1,Peak,336,71.4,83.84,17.857431457431456,44.23871799880302,265436.5978078968,267465.5587521207,238236.5350825388
Mantero,MISO,2028,1,OffPeak,408,71.4,70.75,17.770774976657332,32.52446561192967,235817.86352725775,237620.93721143535,215286.40373974352
Mantero,MISO,2028,2,Peak,336,71.4,81.57,26.79023313492063,31.04404826865257,279443.569631161,276900.7072003791,250078.0193111549
Mantero,MISO,2028,2,OffPeak,360,71.4,68.58,24.380378787878787,24.605135385381406,215957.70749614987,216615.19341164356,194231.94494624497
Mantero,MISO,2028,3,Peak,368,71.4,49.16,23.398632677708765,28.802582082752206,248010.3021031859,247873.803483287,221468.06382622317
Mantero,MISO,2028,3,OffPeak,376,71.4,40.51,25.841988249200387,23.833403442760172,231579.35192155393,232061.0925968141,208853.6943824984
Mantero,MISO,2028,4,Peak,320,71.4,47.9,14.665607413419915,33.253374066006096,156057.89735156624,156571.55788501457,140080.91226121713
Mantero,MISO,2028,4,OffPeak,400,71.4,32.74,13.335260114734298,24.882327122501174,132724.92177538454,130501.53298857354,117141.7802000528
Mantero,MISO,2028,5,Peak,368,71.4,46.66,21.474260461760462,39.31232737790401,310666.76194936753,310946.61878900207,278035.99338584475
Mantero,MISO,2028,5,OffPeak,376,71.4,33.94,22.408723489395758,24.850375917553457,209381.31615654205,211037.9451250527,188429.60054934313
Mantero,MISO,2028,6,Peak,352,71.4,53.5,19.648143939393936,46.354501234709076,320594.529199429,321480.1442834751,290257.79640879645
Mantero,MISO,2028,6,OffPeak,368,71.4,39.59,23.190336956521737,24.84764767957526,212050.91859399315,210525.42508893338,188647.31005338166
Mantero,MISO,2028,7,Peak,336,71.4,73.6,14.046534090909091,54.0642212216651,255163.41530015937,256720.96090216096,230663.3066346012
Mantero,MISO,2028,7,OffPeak,408,71.4,50.28,20.908227441920165,31.387133024670455,267749.72094008233,265735.51677237777,239271.2529487533
Mantero,MISO,2028,8,Peak,368,71.4,97.57,15.834547924901187,55.823322177641984,325288.84188845824,321408.8260615432,290019.0974904421
Mantero,MISO,2028,8,OffPeak,376,71.4,56.06,20.628111883051094,31.385866149425205,243434.11558728025,240089.02517483482,213545.39283392212
Mantero,MISO,2028,9,Peak,336,71.4,59.14,17.808492063492064,45.91146812067307,274718.3092584925,274164.7622468055,245790.22435228754
Mantero,MISO,2028,9,OffPeak,384,71.4,42.5,14.877815972222223,29.845386199229093,170509.11878094,170034.02881127346,153553.7848886231
Mantero,MISO,2028,10,Peak,352,71.4,46.49,21.35827510351967,38.236892880639324,287469.2751914746,287226.0757059185,260205.43238728173
Mantero,MISO,2028,10,OffPeak,392,71.4,38.32,18.973457964746185,25.53843332538776,189944.5373444094,189521.52428754367,170082.56599760006
Mantero,MISO,2028,11,Peak,352,71.4,44.12,20.788189484126985,34.30594830138865,251031.81091011994,250299.93854120158,226551.92954506085
Mantero,MISO,2028,11,OffPeak,368,71.4,38.15,20.355340277777778,23.906573414594327,179078.52871654555,178378.3102308354,158862.86856980174
Mantero,MISO,2028,12,Peak,336,71.4,49.49,23.389171626984133,39.1242871835704,307468.4483539011,309201.7510965382,281084.936439603
Mantero,MISO,2028,12,OffPeak,408,71.4,42.35,21.81695800961894,29.84535433392073,265663.0156524216,265480.2535733086,235241.37193568866
Mantero,MISO,2029,1,Peak,368,71.4,87.82,17.857431457431456,44.23871799880302,290716.2737896012,289416.23377086746,255180.31477465056
Mantero,MISO,2029,1,OffPeak,376,71.4,64.29,17.770774976657332,32.52446561192967,217322.34481923754,217854.6762860864,195094.49148552568
Mantero,MISO,2029,2,Peak,320,71.4,79.89,26.79023313492063,31.04404826865257,266136.7329820581,268604.76434214576,241442.20940682347
